tick,time_s,euler_roll_deg,euler_pitch_deg,gyro_roll_rad_s,gyro_pitch_rad_s,roll_offset_deg,pitch_offset_deg,roll_rad,pitch_rad,rolldot_rad_s,pitchdot_rad_s,vel_roll_raw_rad_s,vel_pitch_raw_rad_s,roll_f_rad,pitch_f_rad,roll_f_deg,pitch_f_deg,rolldot_f_rad_s,pitchdot_f_rad_s,vel_roll_f_rad_s,vel_pitch_f_rad_s,tau_fb_roll_nm,tau_fb_pitch_nm,denom_roll,denom_pitch,tau_ff_roll_g_nm,tau_ff_pitch_g_nm,tau_ff_roll_f_nm,tau_ff_pitch_f_nm,tau_ff_roll_nm,tau_ff_pitch_nm,tau_roll_total_nm,tau_pitch_total_nm,tau_motor1_raw_nm,tau_motor1_sat_nm,tau_motor1_ramped_nm,tau_motor1_final_nm,tau_motor2_raw_nm,tau_motor2_sat_nm,tau_motor2_ramped_nm,tau_motor2_final_nm,ramp_scale
1350,14.886693832999754,1.1637765093280203,0.8322705565579541,-0.006017238367348909,0.00351871270686388,1.104659784520183,-0.1339851778516943,0.0010317814908921731,-0.012187378976959736,-0.006017238367348909,-0.00351871270686388,8.23682689666748,1.889286756515503,0.0010317814908921731,-0.012187378976959736,0.059116724807837306,-0.6982853787062598,-0.006017238367348909,-0.00351871270686388,8.23682689666748,1.889286756515503,0.03711198869517465,0.0732575873686528,165.7715950222084,5.609385032181945,-0.0001085753056343407,0.03337128789315478,-0.5,0.021077492047329355,-0.5001085753056344,0.05444877994048414,0.4629965866104597,0.12770636730913693,0.4629965866104597,0.4629965866104597,0.4629965866104597,0.4629965866104597,0.24345551396175186,0.24345551396175186,0.24345551396175186,0.24345551396175186,1.0
1400,15.039378333000059,1.3068420785699306,0.8984374271730708,0.015315826050937176,0.06741160154342651,1.104659784520183,-0.1339851778516943,0.003528746720403434,-0.013342208724934608,0.015315826050937176,-0.06741160154342651,10.257135391235352,1.9424338340759277,0.003528746720403434,-0.013342208724934608,0.20218229404974752,-0.7644522493213766,0.015315826050937176,-0.06741160154342651,10.257135391235352,1.9424338340759277,-0.0582078328208595,0.26699227581640583,165.77065685611367,5.609317081285393,-0.0003713346267760509,0.03653368744485793,-0.5,0.2620906041663937,-0.5003713346267761,0.2986242916112516,0.5585791674476356,0.5656165674276574,0.5585791674476356,0.5585791674476356,0.5585791674476356,0.5585791674476356,0.7052613592895663,0.7052613592895663,0.7052613592895663,0.7052613592895663,1.0
1450,15.188970312000038,1.3198098330394346,0.9600938649758933,0.03129560500383377,-0.031010502949357033,1.104659784520183,-0.1339851778516943,0.0037550767324864877,-0.014418316569644958,0.03129560500383377,0.031010502949357033,11.170896530151367,1.7522839307785034,0.0037550767324864877,-0.014418316569644958,0.2151500485192514,-0.826108687124199,0.03129560500383377,0.031010502949357033,11.170896530151367,1.7522839307785034,-0.07337204895190973,0.1376607902946518,165.77052103941256,5.609248229571335,-0.000395151844767405,0.039480578135594156,-0.5,-0.16538228005035982,-0.5003951518447673,-0.12590170191476566,0.5737672007966771,0.011759088379886151,0.5737672007966771,0.5737672007966771,0.5737672007966771,0.5737672007966771,0.15520088857905542,0.15520088857905542,0.15520088857905542,0.15520088857905542,1.0
1500,15.317755061999833,1.270378366633877,1.0655541201950058,0.024298405274748802,-0.030983611941337585,1.104659784520183,-0.1339851778516943,0.0028923348896205438,-0.016258945253212004,0.024298405274748802,0.030983611941337585,10.3291597366333,1.0151960849761963,0.0028923348896205438,-0.016258945253212004,0.16571858211369397,-0.9315689423433114,0.024298405274748802,0.030983611941337585,10.3291597366333,1.0151960849761963,-0.07336776594203422,0.16168709086424674,165.7709935213408,5.609118089532153,-0.00030436376767641006,0.04452124542614143,-0.5,-0.1652699343033392,-0.5003043637676764,-0.12074868887719777,0.5736721297097106,0.04093840198704897,0.5736721297097106,0.5736721297097106,0.5736721297097106,0.5736721297097106,0.18435643441447663,0.18435643441447663,0.18435643441447663,0.18435643441447663,1.0
1550,15.37321048199965,1.3319297902782106,1.0149090145513018,0.02967025525867939,-0.023022055625915527,1.104659784520183,-0.1339851778516943,0.0039666098915040506,-0.015375021409709007,0.02967025525867939,0.023022055625915527,11.0860013961792,1.0537738800048828,0.0039666098915040506,-0.015375021409709007,0.22727000575802747,-0.8809238366996074,0.02967025525867939,0.023022055625915527,11.0860013961792,1.0537738800048828,-0.09709526597182845,0.15168266050665322,165.77038647130993,5.60918253548135,-0.0004174119927363091,0.042100543202755705,-0.5,-0.12913309861490313,-0.5004174119927363,-0.08703255541214742,0.5975126779645648,0.06465010509450579,0.5975126779645648,0.5975126779645648,0.5975126779645648,0.5975126779645648,0.214028274585647,0.214028274585647,0.214028274585647,0.214028274585647,1.0
1600,15.464420796000013,1.3997430032875648,0.9997133377519043,0.04555694758892059,-0.016817832365632057,1.104659784520183,-0.1339851778516943,0.0051501737348735345,-0.015109806817490608,0.04555694758892059,0.016817832365632057,11.80095386505127,0.7893014550209045,0.0051501737348735345,-0.015109806817490608,0.29508321876738175,-0.86572815990021,0.04555694758892059,0.016817832365632057,11.80095386505127,0.7893014550209045,-0.1109326781720988,0.17828204864863076,165.76949750686975,5.609201169631701,-0.0005419620286999756,0.04137423953323764,-0.5,-0.09726626686395612,-0.5005419620286999,-0.05589202733071848,0.6114746402007988,0.12239002131791228,0.6114746402007988,0.6114746402007988,0.6114746402007988,0.6114746402007988,0.275258681368112,0.275258681368112,0.275258681368112,0.275258681368112,1.0
1650,15.609485521999886,1.4488497155424294,1.0494452257592366,0.02794024348258972,0.02689114585518837,1.104659784520183,-0.1339851778516943,0.006007247548550369,-0.01597779200645164,0.02794024348258972,-0.02689114585518837,12.925968170166016,0.6694344878196716,0.006007247548550369,-0.01597779200645164,0.3441899310222462,-0.9154600479075423,0.02794024348258972,-0.02689114585518837,12.925968170166016,0.6694344878196716,-0.0921850064600009,0.21810301275973526,165.76870967712614,5.609138978675096,-0.0006321554417336036,0.04375127744224721,-0.5,0.1474014683253721,-0.5006321554417336,0.19115274576761931,0.5928171619017345,0.4092557585273546,0.5928171619017345,0.5928171619017345,0.5928171619017345,0.5928171619017345,0.5574600490027882,0.5574600490027882,0.5574600490027882,0.5574600490027882,1.0
1700,15.761940602999857,1.4665709615091447,1.263553193384036,0.017274845391511917,0.007765078917145729,1.104659784520183,-0.1339851778516943,0.006316541638225318,-0.01971468099625781,0.017274845391511917,-0.007765078917145729,14.779927253723145,0.4408954083919525,0.006316541638225318,-0.01971468099625781,0.36191117698896164,-1.1295680155323418,0.017274845391511917,-0.007765078917145729,14.779927253723145,0.4408954083919525,-0.12633389382830726,0.26381214122408203,165.76839565104973,5.608831575197579,-0.0006647039538223916,0.05398559297869334,-0.5,0.04621948680344667,-0.5006647039538223,0.10020507978214001,0.6269985977821296,0.364017221006222,0.6269985977821296,0.6269985977821296,0.6269985977821296,0.6269985977821296,0.5207668704517544,0.5207668704517544,0.5207668704517544,0.5207668704517544,1.0
1750,15.917611090999799,1.3820200497735569,1.4289845372282703,0.017006805166602135,-0.01237004715949297,1.104659784520183,-0.1339851778516943,0.004840849842876197,-0.022602002632338553,0.017006805166602135,0.01237004715949297,12.925103187561035,-0.5090628862380981,0.004840849842876197,-0.022602002632338553,0.2773602652533738,-1.294999359376576,0.017006805166602135,0.01237004715949297,12.925103187561035,-0.5090628862380981,-0.08000487700490538,0.2934707776287475,165.7697521161464,5.608549983737052,-0.000509410800158079,0.0618939220012899,-0.5,-0.0727421879160438,-0.5005094108001581,-0.010848265914753893,0.5805142878050635,0.2826225117139936,0.5805142878050635,0.5805142878050635,0.5805142878050635,0.5805142878050635,0.4277510836652595,0.4277510836652595,0.4277510836652595,0.4277510836652595,1.0
1800,16.075909754999884,1.5432288426068423,1.9029709574883,-0.017728600651025772,0.04867257550358772,1.104659784520183,-0.1339851778516943,0.007654474060982467,-0.030874626275617628,-0.017728600651025772,-0.04867257550358772,14.333474159240723,-1.4415321350097656,0.007654474060982467,-0.030874626275617628,0.4385690580866593,-1.7689857796366057,-0.017728600651025772,-0.04867257550358772,14.333474159240723,-1.4415321350097656,-0.10224384900694047,0.5535160511174427,165.7668556848958,5.607530454824802,-0.0008055025803639181,0.08455703037702444,-0.5,0.22506513290909377,-0.5008055025803639,0.30962216328611825,0.6030493515873044,0.863138214403561,0.6030493515873044,0.6030493515873044,0.6030493515873044,0.6030493515873044,1.013900552300387,1.013900552300387,1.013900552300387,1.013900552300387,1.0
1850,16.226726937999956,0.6917751661563786,1.7328943379565167,-0.14883136749267578,-0.11275756359100342,1.104659784520183,-0.1339851778516943,-0.007206196021288632,-0.027906229284126314,-0.14883136749267578,0.11275756359100342,5.82509708404541,-1.4934511184692383,-0.007206196021288632,-0.027906229284126314,-0.4128846183638046,-1.5989091601048224,-0.14883136749267578,0.11275756359100342,5.82509708404541,-1.4934511184692383,0.46334505349082944,0.17561337451933223,165.76740451059348,5.6079325607257475,0.0007583273090071338,0.076424157557048,-0.5,-0.2934746670062492,-0.49924167269099284,-0.21705050944920118,0.035896619200163404,-0.041437134929868946,0.035896619200163404,0.035896619200163404,0.035896619200163404,0.035896619200163404,-0.032462980129828095,-0.032462980129828095,-0.032462980129828095,-0.032462980129828095,1.0
1900,16.28335783900002,0.4747137286849303,1.4025962080916319,-0.016106873750686646,-0.0908007025718689,1.104659784520183,-0.1339851778516943,-0.0109946327842772,-0.02214143940480426,-0.016106873750686646,0.0908007025718689,8.073760986328125,-0.7670451402664185,-0.0109946327842772,-0.02214143940480426,-0.6299460558352529,-1.2686110302399376,-0.016106873750686646,0.0908007025718689,8.073760986328125,-0.7670451402664185,0.2260043371533506,0.11568499212432576,165.76172386710624,5.60859747652503,0.0011570210102072025,0.06063239829515649,-0.5,-0.28453184854681707,-0.4988429789897928,-0.22389945025166058,0.2728386418364422,-0.10821445812733482,0.2728386418364422,0.2728386418364422,0.2728386418364422,0.2728386418364422,-0.040004797668224276,-0.040004797668224276,-0.040004797668224276,-0.040004797668224276,1.0
